Scopus Source ID,Title,Citation Count,Scholarly Output,Percent Cited,CiteScore,SNIP,SJR,Scopus ASJC Code (Sub-subject Area),Scopus Sub-Subject Area,Percentile,RANK,Rank Out Of,Publisher,Main Publisher,Type,Open Access,Quartile,Top 10% (CiteScore Percentile),URL Scopus Source ID,Print ISSN,E-ISSN
21100246539,Mining Report,61,193,18,0.3,0.589,0.201,2101,Energy (miscellaneous),5,95,100,Wiley-Blackwell,Bergbau-Verwaltungsgesellschaft mbH,j,No,4,FALSE,https://www.scopus.com/sourceid/21100246539,21956529,21958378
21100246539,Mining Report,61,193,18,0.3,0.589,0.201,1905,Economic Geology,5,45,47,Wiley-Blackwell,Bergbau-Verwaltungsgesellschaft mbH,j,No,4,FALSE,https://www.scopus.com/sourceid/21100246539,21956529,21958378
21100246539,Mining Report,61,193,18,0.3,0.589,0.201,2105,"Renewable Energy, Sustainability and the Environment",4,283,297,Wiley-Blackwell,Bergbau-Verwaltungsgesellschaft mbH,j,No,4,FALSE,https://www.scopus.com/sourceid/21100246539,21956529,21958378
21100246539,Mining Report,61,193,18,0.3,0.589,0.201,1906,Geochemistry and Petrology,1,161,163,Wiley-Blackwell,Bergbau-Verwaltungsgesellschaft mbH,j,No,4,FALSE,https://www.scopus.com/sourceid/21100246539,21956529,21958378
21100246540,International Journal of Technology Management and Sustainable Development,70,62,48,1.1,0.181,0.136,3305,"Geography, Planning and Development",32,570,841,Intellect Publishers,Intellect Publishers,j,No,3,FALSE,https://www.scopus.com/sourceid/21100246540,14742748,20400551
21100246540,International Journal of Technology Management and Sustainable Development,70,62,48,1.1,0.181,0.136,2308,"Management, Monitoring, Policy and Law",21,319,406,Intellect Publishers,Intellect Publishers,j,No,4,FALSE,https://www.scopus.com/sourceid/21100246540,14742748,20400551
21100246540,International Journal of Technology Management and Sustainable Development,70,62,48,1.1,0.181,0.136,1405,Management of Technology and Innovation,18,249,305,Intellect Publishers,Intellect Publishers,j,No,4,FALSE,https://www.scopus.com/sourceid/21100246540,14742748,20400551
21100246542,Mathematics Enthusiast,103,132,33,0.8,0.38,0.149,2600,Mathematics (all),22,322,414,University of Montana - ScholarWorks,University of Montana - ScholarWorks,j,No,4,FALSE,https://www.scopus.com/sourceid/21100246542,15513440,
21100247019,Iluminace,34,68,19,0.5,0.323,0.211,1213,Visual Arts and Performing Arts,66,226,676,National Film Archive,National Film Archive,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100247019,0862397X,25709267
21100247022,Bradleya,217,85,51,2.6,0.694,0.339,1108,Horticulture,59,52,126,British Cactus and Succulent Society,British Cactus and Succulent Society,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247022,0265086X,
21100247024,Advances in Dual Diagnosis,92,64,52,1.4,0.492,0.354,2921,Psychiatric Mental Health,35,31,47,Emerald,Emerald Publishing,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247024,17570972,20428324
21100247024,Advances in Dual Diagnosis,92,64,52,1.4,0.492,0.354,2738,Psychiatry and Mental Health,27,420,580,Emerald,Emerald Publishing,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247024,17570972,20428324
21100247035,Estudios Biblicos,12,56,16,0.2,0.583,0.101,1212,Religious Studies,30,491,705,Facultad de Teologia San Damaso,Facultad de Teologia de San Damaso,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247035,00141437,
21100247037,Anatolica,24,39,33,0.6,1.125,0.315,1202,History,70,550,1850,Peeters Publishers,Peeters Publishers,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247037,00661554,18756654
21100247037,Anatolica,24,39,33,0.6,1.125,0.315,1204,Archeology (arts and humanities),56,193,443,Peeters Publishers,Peeters Publishers,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247037,00661554,18756654
21100247037,Anatolica,24,39,33,0.6,1.125,0.315,3302,Archeology,51,184,377,Peeters Publishers,Peeters Publishers,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247037,00661554,18756654
21100247039,International Journal of Electronic Commerce Studies,138,82,56,1.7,0.302,0.205,1706,Computer Science Applications,29,667,947,Academy of Taiwan Information Systems Research,Academy of Taiwan Information Systems Research,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247039,20739729,24108588
21100247042,Non-ferrous Metals,91,82,41,1.1,0.548,0.282,2506,Metals and Alloys,28,125,175,Ore & Metals Publishing House,Ore and Metals Publishing house,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247042,20720807,
21100247042,Non-ferrous Metals,91,82,41,1.1,0.548,0.282,2503,Ceramics and Composites,21,102,130,Ore & Metals Publishing House,Ore and Metals Publishing house,j,No,4,FALSE,https://www.scopus.com/sourceid/21100247042,20720807,
21100247045,Journal of Co-operative Organization and Management,391,72,88,5.4,1.251,0.749,1403,Business and International Management,68,143,451,Elsevier,Elsevier,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247045,2213297X,
21100247045,Journal of Co-operative Organization and Management,391,72,88,5.4,1.251,0.749,1408,Strategy and Management,66,166,496,Elsevier,Elsevier,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247045,2213297X,
21100247056,Mitteilungen Klosterneuburg,76,78,40,1,0.3,0.194,1108,Horticulture,19,102,126,Hohere Bundeslehr- und Versuchsanstalt fur Wein- und Obstbau,Hohere Bundeslehr- und Versuchsanstalt fur Wein- und Obstbau,j,No,4,FALSE,https://www.scopus.com/sourceid/21100247056,00075922,
21100247059,Journal of Ecology and Environment,337,140,56,2.4,0.871,0.459,1105,"Ecology, Evolution, Behavior and Systematics",50,366,731,Springer Nature,Ecological Society of Korea,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100247059,22878327,22881220
21100247059,Journal of Ecology and Environment,337,140,56,2.4,0.871,0.459,2303,Ecology,49,245,481,Springer Nature,Ecological Society of Korea,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21100247059,22878327,22881220
21100247071,Science and Technology Studies,172,57,65,3,0.84,0.371,1207,History and Philosophy of Science,88,29,239,The Finnish Society for Science and Technology Studies,Finnish Society for Science and Technology Studies,j,Yes,1,FALSE,https://www.scopus.com/sourceid/21100247071,22434690,
21100247072,Biomaterials Science,23366,2055,87,11.4,0.831,1.215,2500,Materials Science (all),86,63,460,Royal Society of Chemistry,Royal Society of Chemistry,j,No,1,FALSE,https://www.scopus.com/sourceid/21100247072,20474830,20474849
21100247072,Biomaterials Science,23366,2055,87,11.4,0.831,1.215,2204,Biomedical Engineering,86,45,323,Royal Society of Chemistry,Royal Society of Chemistry,j,No,1,FALSE,https://www.scopus.com/sourceid/21100247072,20474830,20474849
21100247075,Codrul Cosminului,13,74,7,0.2,0.098,0.104,1202,History,26,1350,1850,Stefan cel Mare University of Suceava,Stefan cel Mare University of Suceava,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21100247075,1224032X,20675860
21100247075,Codrul Cosminului,13,74,7,0.2,0.098,0.104,1212,Religious Studies,24,533,705,Stefan cel Mare University of Suceava,Stefan cel Mare University of Suceava,j,Yes,4,FALSE,https://www.scopus.com/sourceid/21100247075,1224032X,20675860
21100247075,Codrul Cosminului,13,74,7,0.2,0.098,0.104,3320,Political Science and International Relations,8,673,738,Stefan cel Mare University of Suceava,Stefan cel Mare University of Suceava,j,Yes,4,FALSE,https://www.scopus.com/sourceid/21100247075,1224032X,20675860
21100247096,SAE International Journal of Transportation Safety,108,67,51,1.6,1.049,0.225,2213,"Safety, Risk, Reliability and Quality",39,142,235,SAE,SAE,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247096,23275626,23275634
21100247096,SAE International Journal of Transportation Safety,108,67,51,1.6,1.049,0.225,3311,Safety Research,38,68,109,SAE,SAE,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247096,23275626,23275634
21100247096,SAE International Journal of Transportation Safety,108,67,51,1.6,1.049,0.225,3307,Human Factors and Ergonomics,34,32,49,SAE,SAE,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247096,23275626,23275634
21100247096,SAE International Journal of Transportation Safety,108,67,51,1.6,1.049,0.225,2210,Mechanical Engineering,33,477,720,SAE,SAE,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247096,23275626,23275634
21100247800,Phycological Research,299,91,70,3.3,0.56,0.39,1101,Agricultural and Biological Sciences (miscellaneous),69,72,231,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247800,13220829,14401835
21100247800,Phycological Research,299,91,70,3.3,0.56,0.39,1105,"Ecology, Evolution, Behavior and Systematics",64,258,731,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247800,13220829,14401835
21100247800,Phycological Research,299,91,70,3.3,0.56,0.39,1110,Plant Science,63,197,534,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247800,13220829,14401835
21100247800,Phycological Research,299,91,70,3.3,0.56,0.39,1104,Aquatic Science,58,107,257,Wiley-Blackwell,John Wiley & Sons,j,No,2,FALSE,https://www.scopus.com/sourceid/21100247800,13220829,14401835
21100247800,Phycological Research,299,91,70,3.3,0.56,0.39,1314,Physiology,30,132,190,Wiley-Blackwell,John Wiley & Sons,j,No,3,FALSE,https://www.scopus.com/sourceid/21100247800,13220829,14401835
21100248003,National Remote Sensing Bulletin,3471,810,69,4.3,1.048,0.574,3305,"Geography, Planning and Development",72,228,841,Science Press,Science Press,j,No,2,FALSE,https://www.scopus.com/sourceid/21100248003,10074619,
21100248003,National Remote Sensing Bulletin,3471,810,69,4.3,1.048,0.574,1901,Earth and Planetary Sciences (miscellaneous),72,50,179,Science Press,Science Press,j,No,2,FALSE,https://www.scopus.com/sourceid/21100248003,10074619,
21100248003,National Remote Sensing Bulletin,3471,810,69,4.3,1.048,0.574,3105,Instrumentation,67,57,174,Science Press,Science Press,j,No,2,FALSE,https://www.scopus.com/sourceid/21100248003,10074619,
21100248009,Ecclesiology,27,65,17,0.4,0.552,0.153,1212,Religious Studies,55,316,705,Brill,Brill,j,No,2,FALSE,https://www.scopus.com/sourceid/21100248009,17441366,17455316
21100248023,CPT: Pharmacometrics and Systems Pharmacology,3076,571,79,5.4,1.087,1.249,2611,Modeling and Simulation,82,64,361,Wiley-Blackwell,American Society for Clinical Pharmacology and Therapeutics,j,Yes,1,FALSE,https://www.scopus.com/sourceid/21100248023,,21638306
21100248023,CPT: Pharmacometrics and Systems Pharmacology,3076,571,79,5.4,1.087,1.249,2736,Pharmacology (medical),68,87,275,Wiley-Blackwell,American Society for Clinical Pharmacology and Therapeutics,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100248023,,21638306
21100248027,ORAL and Implantology,134,63,40,2.1,0.12,0.115,3500,Dentistry (all),47,71,135,CIC Edizioni Internazionali s.r.l.,CIC Edizioni Internazionali s.r.l.,j,No,3,FALSE,https://www.scopus.com/sourceid/21100248027,19745648,20352468
21100248801,Journal of Cancer,11174,1783,79,6.3,0.675,0.903,2730,Oncology,75,102,415,Ivyspring International Publisher,Ivyspring International Publisher,j,Yes,1,FALSE,https://www.scopus.com/sourceid/21100248801,,18379664
21100248806,"Metallography, Microstructure, and Analysis",758,311,64,2.4,0.775,#N/A,2506,Metals and Alloys,55,79,175,Springer Nature,Springer Nature,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100248806,21929262,21929270
21100248810,Spine Deformity,2380,704,71,3.4,1.123,0.778,2732,Orthopedics and Sports Medicine,61,129,332,Elsevier,Elsevier,j,No,2,FALSE,https://www.scopus.com/sourceid/21100248810,2212134X,22121358
21100248812,Biomedical Journal,3307,319,100,10.4,1.307,1.2,2700,Medicine (all),94,34,668,Elsevier,Elsevier,j,Yes,1,TRUE,https://www.scopus.com/sourceid/21100248812,23194170,23202890
21100248833,"International Symposium on Medical Information and Communication Technology, ISMICT",193,99,69,1.9,0.296,#N/A,1705,Computer Networks and Communications,38,310,507,IEEE,IEEE,p,No,3,FALSE,https://www.scopus.com/sourceid/21100248833,2326828X,23268301
21100248833,"International Symposium on Medical Information and Communication Technology, ISMICT",193,99,69,1.9,0.296,#N/A,1710,Information Systems,36,303,474,IEEE,IEEE,p,No,3,FALSE,https://www.scopus.com/sourceid/21100248833,2326828X,23268301
21100248833,"International Symposium on Medical Information and Communication Technology, ISMICT",193,99,69,1.9,0.296,#N/A,3605,Health Information Management,30,44,63,IEEE,IEEE,p,No,3,FALSE,https://www.scopus.com/sourceid/21100248833,2326828X,23268301
21100248833,"International Symposium on Medical Information and Communication Technology, ISMICT",193,99,69,1.9,0.296,#N/A,2718,Health Informatics,29,108,153,IEEE,IEEE,p,No,3,FALSE,https://www.scopus.com/sourceid/21100248833,2326828X,23268301
21100248838,Stem Cell Reports,7836,688,88,11.4,1.137,2.314,1311,Genetics,91,30,348,Elsevier,Elsevier,j,Yes,1,TRUE,https://www.scopus.com/sourceid/21100248838,,22136711
21100248838,Stem Cell Reports,7836,688,88,11.4,1.137,2.314,1309,Developmental Biology,90,8,78,Elsevier,Elsevier,j,Yes,1,TRUE,https://www.scopus.com/sourceid/21100248838,,22136711
21100248838,Stem Cell Reports,7836,688,88,11.4,1.137,2.314,1303,Biochemistry,89,45,441,Elsevier,Elsevier,j,Yes,1,FALSE,https://www.scopus.com/sourceid/21100248838,,22136711
21100248838,Stem Cell Reports,7836,688,88,11.4,1.137,2.314,1307,Cell Biology,84,46,285,Elsevier,Elsevier,j,Yes,1,FALSE,https://www.scopus.com/sourceid/21100248838,,22136711
21100248865,Tissue Engineering and Regenerative Medicine,2891,341,88,8.5,0.84,0.978,2701,Medicine (miscellaneous),88,51,433,Springer Nature,Springer Nature,j,No,1,FALSE,https://www.scopus.com/sourceid/21100248865,17382696,22125469
21100248865,Tissue Engineering and Regenerative Medicine,2891,341,88,8.5,0.84,0.978,2204,Biomedical Engineering,76,76,323,Springer Nature,Springer Nature,j,No,1,FALSE,https://www.scopus.com/sourceid/21100248865,17382696,22125469
21100248874,Dilemas,180,189,35,1,0.708,0.398,3308,Law,47,585,1105,Universidade Federal do Rio de Janeiro,Universidade Federal do Rio de Janeiro,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21100248874,19835922,21782792
21100248874,Dilemas,180,189,35,1,0.708,0.398,3001,"Pharmacology, Toxicology and Pharmaceutics (miscellaneous)",42,27,46,Universidade Federal do Rio de Janeiro,Universidade Federal do Rio de Janeiro,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21100248874,19835922,21782792
21100248874,Dilemas,180,189,35,1,0.708,0.398,3312,Sociology and Political Science,40,892,1497,Universidade Federal do Rio de Janeiro,Universidade Federal do Rio de Janeiro,j,Yes,3,FALSE,https://www.scopus.com/sourceid/21100248874,19835922,21782792
21100248891,ACS Sustainable Chemistry and Engineering,81747,6527,87,12.5,1.254,1.623,1500,Chemical Engineering (all),93,19,274,American Chemical Society,American Chemical Society,j,No,1,TRUE,https://www.scopus.com/sourceid/21100248891,,21680485
21100248891,ACS Sustainable Chemistry and Engineering,81747,6527,87,12.5,1.254,1.623,1600,Chemistry (all),89,41,404,American Chemical Society,American Chemical Society,j,No,1,FALSE,https://www.scopus.com/sourceid/21100248891,,21680485
21100248891,ACS Sustainable Chemistry and Engineering,81747,6527,87,12.5,1.254,1.623,2304,Environmental Chemistry,85,23,150,American Chemical Society,American Chemical Society,j,No,1,FALSE,https://www.scopus.com/sourceid/21100248891,,21680485
21100248891,ACS Sustainable Chemistry and Engineering,81747,6527,87,12.5,1.254,1.623,2105,"Renewable Energy, Sustainability and the Environment",84,46,297,American Chemical Society,American Chemical Society,j,No,1,FALSE,https://www.scopus.com/sourceid/21100248891,,21680485
21100248895,Lecture Notes in Energy,228,367,33,0.6,#N/A,#N/A,2100,Energy (all),10,70,78,Springer Nature,Springer Nature,k,No,4,FALSE,https://www.scopus.com/sourceid/21100248895,21951284,21951292
21100248904,Power Systems,616,481,41,1.3,#N/A,0.133,2208,Electrical and Electronic Engineering,29,681,970,Springer Nature,Springer Nature,k,No,3,FALSE,https://www.scopus.com/sourceid/21100248904,16121287,18604676
21100248904,Power Systems,616,481,41,1.3,#N/A,0.133,2102,Energy Engineering and Power Technology,28,214,299,Springer Nature,Springer Nature,k,No,3,FALSE,https://www.scopus.com/sourceid/21100248904,16121287,18604676
21100248905,Green Energy and Technology,2307,2050,37,1.1,0.179,0.158,2209,Industrial and Manufacturing Engineering,31,274,402,Springer Nature,Springer Nature,k,No,3,FALSE,https://www.scopus.com/sourceid/21100248905,18653529,18653537
21100248905,Green Energy and Technology,2307,2050,37,1.1,0.179,0.158,2102,Energy Engineering and Power Technology,26,221,299,Springer Nature,Springer Nature,k,No,3,FALSE,https://www.scopus.com/sourceid/21100248905,18653529,18653537
21100248905,Green Energy and Technology,2307,2050,37,1.1,0.179,0.158,2308,"Management, Monitoring, Policy and Law",21,320,406,Springer Nature,Springer Nature,k,No,4,FALSE,https://www.scopus.com/sourceid/21100248905,18653529,18653537
21100248905,Green Energy and Technology,2307,2050,37,1.1,0.179,0.158,2105,"Renewable Energy, Sustainability and the Environment",18,244,297,Springer Nature,Springer Nature,k,No,4,FALSE,https://www.scopus.com/sourceid/21100248905,18653529,18653537
21100248909,Tourism Review,5852,326,94,18,2.531,1.887,3305,"Geography, Planning and Development",99,8,841,Emerald,Emerald Publishing,j,No,1,TRUE,https://www.scopus.com/sourceid/21100248909,16605373,17598451
21100248909,Tourism Review,5852,326,94,18,2.531,1.887,1409,"Tourism, Leisure and Hospitality Management",94,9,151,Emerald,Emerald Publishing,j,No,1,TRUE,https://www.scopus.com/sourceid/21100248909,16605373,17598451
21100248922,Organic Agriculture,989,163,79,6.1,0.926,0.559,1100,Agricultural and Biological Sciences (all),88,27,228,Springer Nature,Springer Nature,j,No,1,FALSE,https://www.scopus.com/sourceid/21100248922,18794238,18794246
21100248925,International Economics,1628,243,72,6.7,1.694,0.963,2000,"Economics, Econometrics and Finance (all)",93,18,284,Elsevier,Elsevier,j,No,1,TRUE,https://www.scopus.com/sourceid/21100248925,21107017,
21100248925,International Economics,1628,243,72,6.7,1.694,0.963,1400,"Business, Management and Accounting (all)",78,49,225,Elsevier,Elsevier,j,No,1,FALSE,https://www.scopus.com/sourceid/21100248925,21107017,
21100248929,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",6803,3440,57,2,0.446,#N/A,3305,"Geography, Planning and Development",50,415,841,Copernicus Publications,International Society for Photogrammetry and Remote Sensing,p,No,2,FALSE,https://www.scopus.com/sourceid/21100248929,16821750,
21100248929,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",6803,3440,57,2,0.446,#N/A,1710,Information Systems,36,300,474,Copernicus Publications,International Society for Photogrammetry and Remote Sensing,p,No,3,FALSE,https://www.scopus.com/sourceid/21100248929,16821750,
21100248934,China Journal of Accounting Research,473,115,82,4.1,1.015,0.804,2003,Finance,66,112,333,Elsevier,Sun Yat-sen (Zhongshan) University,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100248934,17553091,
21100248934,China Journal of Accounting Research,473,115,82,4.1,1.015,0.804,1402,Accounting,59,74,182,Elsevier,Sun Yat-sen (Zhongshan) University,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100248934,17553091,
21100248942,Acta Tabacaria Sinica,462,362,49,1.3,0.555,0.326,1101,Agricultural and Biological Sciences (miscellaneous),37,145,231,zhong guo yan cao xue bao bian ji bu,Science Press,j,No,3,FALSE,https://www.scopus.com/sourceid/21100248942,10045708,
21100252806,Bioactive Carbohydrates and Dietary Fibre,1100,182,75,6,0.827,0.661,1106,Food Science,74,105,404,Elsevier,Elsevier,j,No,2,FALSE,https://www.scopus.com/sourceid/21100252806,22126198,
21100252806,Bioactive Carbohydrates and Dietary Fibre,1100,182,75,6,0.827,0.661,1605,Organic Chemistry,72,58,212,Elsevier,Elsevier,j,No,2,FALSE,https://www.scopus.com/sourceid/21100252806,22126198,
21100252806,Bioactive Carbohydrates and Dietary Fibre,1100,182,75,6,0.827,0.661,1303,Biochemistry,58,185,441,Elsevier,Elsevier,j,No,2,FALSE,https://www.scopus.com/sourceid/21100252806,22126198,
21100253049,Proceedings of Science,3472,10108,21,0.3,0.096,0.126,1000,Multidisciplinary,12,176,200,sissa medialab srl,Sissa Medialab Srl,p,No,4,FALSE,https://www.scopus.com/sourceid/21100253049,,18248039
21100253111,Parole de l'Orient,11,76,8,0.1,0.268,0.1,1212,Religious Studies,19,565,705,University Saint-Esprit,University Saint-Esprit,j,No,4,FALSE,https://www.scopus.com/sourceid/21100253111,02588331,
21100253181,Arti Musices,9,66,14,0.1,0.779,0.111,1210,Music,18,157,192,Croatian Musicological Society,Croatian Musicological Society,j,Yes,4,FALSE,https://www.scopus.com/sourceid/21100253181,05875455,18489303
21100253295,Proceedings of the Workshop on Algorithm Engineering and Experiments,254,67,66,3.8,1,0.598,2604,Applied Mathematics,75,163,665,society for industrial and applied mathematics publications,Society for Industrial and Applied Mathematics,p,No,1,FALSE,https://www.scopus.com/sourceid/21100253295,21640300,
21100253295,Proceedings of the Workshop on Algorithm Engineering and Experiments,254,67,66,3.8,1,0.598,2200,Engineering (all),67,114,344,society for industrial and applied mathematics publications,Society for Industrial and Applied Mathematics,p,No,2,FALSE,https://www.scopus.com/sourceid/21100253295,21640300,
21100253380,"IEEE Workshop on Microelectronics and Electron Devices, WMED",26,22,45,1.2,0.268,#N/A,2208,Electrical and Electronic Engineering,28,698,970,IEEE,IEEE,p,No,3,FALSE,https://www.scopus.com/sourceid/21100253380,19473834,19473842
21100253380,"IEEE Workshop on Microelectronics and Electron Devices, WMED",26,22,45,1.2,0.268,#N/A,2504,"Electronic, Optical and Magnetic Materials",19,246,305,IEEE,IEEE,p,No,4,FALSE,https://www.scopus.com/sourceid/21100253380,19473834,19473842
21100253380,"IEEE Workshop on Microelectronics and Electron Devices, WMED",26,22,45,1.2,0.268,#N/A,1708,Hardware and Architecture,17,185,224,IEEE,IEEE,p,No,4,FALSE,https://www.scopus.com/sourceid/21100253380,19473834,19473842
21100253384,"International Journal of Cyber Behavior, Psychology and Learning",41,61,48,0.7,0.101,#N/A,3304,Education,19,1301,1620,IGI Global Publishing,IGI Global Publishing,j,No,4,FALSE,https://www.scopus.com/sourceid/21100253384,21557136,21557144
21100253384,"International Journal of Cyber Behavior, Psychology and Learning",41,61,48,0.7,0.101,#N/A,3204,Developmental and Educational Psychology,12,321,367,IGI Global Publishing,IGI Global Publishing,j,No,4,FALSE,https://www.scopus.com/sourceid/21100253384,21557136,21557144
21100253384,"International Journal of Cyber Behavior, Psychology and Learning",41,61,48,0.7,0.101,#N/A,3205,Experimental and Cognitive Psychology,10,151,169,IGI Global Publishing,IGI Global Publishing,j,No,4,FALSE,https://www.scopus.com/sourceid/21100253384,21557136,21557144
21100253392,Asian Journal of International Law,127,68,66,1.9,0.913,0.279,3308,Law,70,326,1105,Cambridge University Press,Cambridge University Press,j,No,2,FALSE,https://www.scopus.com/sourceid/21100253392,20442513,20442521
21100253424,Journal of Global Antimicrobial Resistance,5262,728,84,7.2,1.07,0.992,2726,Microbiology (medical),74,38,148,Elsevier,Elsevier,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100253424,22137165,22137173
21100253424,Journal of Global Antimicrobial Resistance,5262,728,84,7.2,1.07,0.992,2404,Microbiology,73,51,188,Elsevier,Elsevier,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100253424,22137165,22137173
21100253424,Journal of Global Antimicrobial Resistance,5262,728,84,7.2,1.07,0.992,2723,Immunology and Allergy,70,68,231,Elsevier,Elsevier,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100253424,22137165,22137173
21100253424,Journal of Global Antimicrobial Resistance,5262,728,84,7.2,1.07,0.992,2403,Immunology,66,81,240,Elsevier,Elsevier,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100253424,22137165,22137173
21100253674,Nanomaterials,118242,12785,87,9.2,0.942,0.811,1500,Chemical Engineering (all),85,39,274,Multidisciplinary Digital Publishing Institute (MDPI),Multidisciplinary Digital Publishing Institute (MDPI),j,Yes,1,FALSE,https://www.scopus.com/sourceid/21100253674,,20794991
21100253674,Nanomaterials,118242,12785,87,9.2,0.942,0.811,2500,Materials Science (all),82,82,460,Multidisciplinary Digital Publishing Institute (MDPI),Multidisciplinary Digital Publishing Institute (MDPI),j,Yes,1,FALSE,https://www.scopus.com/sourceid/21100253674,,20794991
21100254279,Advances in Information Security,426,192,49,2.2,#N/A,#N/A,1705,Computer Networks and Communications,42,292,507,Springer Nature,Springer Nature,k,No,3,FALSE,https://www.scopus.com/sourceid/21100254279,15682633,
21100254279,Advances in Information Security,426,192,49,2.2,#N/A,#N/A,1710,Information Systems,40,284,474,Springer Nature,Springer Nature,k,No,3,FALSE,https://www.scopus.com/sourceid/21100254279,15682633,
21100254353,New Bioethics,204,76,66,2.7,0.582,0.306,2910,"Issues, Ethics and Legal Aspects",53,24,50,Taylor & Francis,Taylor & Francis,j,No,2,FALSE,https://www.scopus.com/sourceid/21100254353,20502877,20502885
21100254429,Obogashchenie Rud,389,206,56,1.9,0.535,0.38,2506,Metals and Alloys,46,94,175,Ore & Metals Publishing House,Ore & Metals Publishing House,j,No,3,FALSE,https://www.scopus.com/sourceid/21100254429,02023776,
21100254429,Obogashchenie Rud,389,206,56,1.9,0.535,0.38,2505,Materials Chemistry,31,222,324,Ore & Metals Publishing House,Ore & Metals Publishing House,j,No,3,FALSE,https://www.scopus.com/sourceid/21100254429,02023776,
21100254486,Studia Politica,21,54,24,0.4,0.473,0.117,3320,Political Science and International Relations,18,603,738,"Institute for Political Research of the Department of Political Science, University of Bucharest","Institute for Political Research of the Department of Political Science, University of Bucharest",j,No,4,FALSE,https://www.scopus.com/sourceid/21100254486,15824551,
21100254486,Studia Politica,21,54,24,0.4,0.473,0.117,3312,Sociology and Political Science,18,1225,1497,"Institute for Political Research of the Department of Political Science, University of Bucharest","Institute for Political Research of the Department of Political Science, University of Bucharest",j,No,4,FALSE,https://www.scopus.com/sourceid/21100254486,15824551,
21100254589,Clinical Liver Disease,1848,466,65,4,0.839,0.68,2721,Hepatology,54,40,87,Wiley-Blackwell,Wolters Kluwer Health,j,No,2,FALSE,https://www.scopus.com/sourceid/21100254589,,20462484
21100254615,Atmospheric Pollution Research,8998,1110,85,8.1,1.031,0.993,1902,Atmospheric Science,84,23,149,Elsevier,Elsevier,j,No,1,FALSE,https://www.scopus.com/sourceid/21100254615,13091042,
21100254615,Atmospheric Pollution Research,8998,1110,85,8.1,1.031,0.993,2310,Pollution,77,40,176,Elsevier,Elsevier,j,No,1,FALSE,https://www.scopus.com/sourceid/21100254615,13091042,
21100254615,Atmospheric Pollution Research,8998,1110,85,8.1,1.031,0.993,2311,Waste Management and Disposal,75,38,150,Elsevier,Elsevier,j,No,1,FALSE,https://www.scopus.com/sourceid/21100254615,13091042,
21100254652,Water Resources and Industry,1336,126,88,10.6,1.355,1.244,3305,"Geography, Planning and Development",95,35,841,Elsevier,Elsevier,j,Yes,1,TRUE,https://www.scopus.com/sourceid/21100254652,,22123717
21100254652,Water Resources and Industry,1336,126,88,10.6,1.355,1.244,2312,Water Science and Technology,94,17,279,Elsevier,Elsevier,j,Yes,1,TRUE,https://www.scopus.com/sourceid/21100254652,,22123717
21100255064,Mendel,231,78,69,3,0.434,0.335,2605,Computational Mathematics,58,84,201,Brno University of Technology,Brno University of Technology,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100255064,18033814,25713701
21100255064,Mendel,231,78,69,3,0.434,0.335,2614,Theoretical Computer Science,52,65,136,Brno University of Technology,Brno University of Technology,j,Yes,2,FALSE,https://www.scopus.com/sourceid/21100255064,18033814,25713701
