index,afid,name,domain,url,variants
1450,60069359,"Instituto Federal de Educação, Ciência e Tecnologia Sul-rio-grandense (IFSul)",ifsul.edu.br,http://www.ifsul.edu.br/,"['Centro Federal de Educacao Tecnologica de Pelotas', 'Instituto Federal de Educação, Ciência e Tecnologia Sul-rio-grandense (IFSul)']"
1451,116114906,Pole Midwest,,,['Pole Midwest']
1452,117478302,Federal Institute of Southern Minas Gerais,,,"['Federal Institute Of Southern Minas Gerais', 'University Of Minas Gerais', 'Minas South Federal Institute Of Science And Technology', 'Federal Institute Of The South Of Minas Gerais', 'Federal Institute Of South Of Minas Gerais']"
1453,116124848,Fundação Centro Brasileiro de Proteção e Pesquisa das Tartarugas Marinhas,,,['Fundação Centro Brasileiro De Proteção E Pesquisa Das Tartarugas Marinhas']
1454,60012729,Instituto Nacional de Pesquisas Espaciais,gov.br,https://www.gov.br/inpe/pt-br,[]
1455,60202990,Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden),cemaden.gov.br,http://www.cemaden.gov.br/,"['Centro Nacional de Monitoramento e Alertas de Desastres Naturais', 'Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden)', 'National Center for Monitoring and Natural Disaster Alerts (Cemaden)']"
1456,115797025,National Center for Monitoring and Warnings of Natural Disasters,,,[]
1457,60106854,Suzano Papel e Celulose,suzano.com.br,,"['Suzano Pulp and Paper', 'Suzano Papel e Celulose']"
1458,113626859,Rua Dr. Mario de Nucci 500,,,"['Rua Dr. Mario De Nucci 500', 'R. Mario De Nucci', 'Rua Mário De Nucci 500', 'Rua Mário De Nucci', 'Rua Doutor Mário De Nucci 500', 'R. Mario De Nucci 500', 'Rua Doutor Mário De Nucci', 'Rua Mario De Nucci 500']"
1459,115220925,Faculdade de Desenvolvimento do Rio Grande do Sul (FADERGS),,,"['Faculdade De Desenvolvimento Do Rio Grande Do Sul (fadergs)', 'Faculdade De Desenvolvimento Do Rio Grande Do Sul', 'Secretaria De Saúde Do Rio Grande Do Sul', 'Faculdade Estácio Do Rio Grande Do Sul']"
1460,109527240,Instituto de Estudos Ambientais,,,"['Instituto De Estudos Ambientais', 'Mater Naturainstituto De Estudos Ambientais', 'Mater Natura-instituto De Estudos Ambientais', 'Mater Natura Instituto De Estudos Ambientais', 'Mater Natura - Instituto De Estudos Ambientais', 'Instituto De Estudos Amazônicos']"
1461,116109720,Cia Ambiental,,,['Cia Ambiental']
1462,60281054,Universidade UniCesumar,unicesumar.edu.br,https://www.unicesumar.edu.br/english/,"['UniCesumar', 'Universidade Cesumar', 'University Center of Maringá', 'Universidade UniCesumar']"
1463,110815979,Technological Development Park (PADETEC),,,"['Technological Development Park (padetec)', 'Technological Development Park Of Ceará State (padetec)', 'Park Of Technology Development', 'Padetec – Technological Development Park']"
1464,112766777,State University of Acaraú Valley,,,"['State University Of Acaraú Valley', 'State University Of Acarau Valley', 'State University Of Acaraú Valley (uva)', 'State University Of Valley Acaraú', 'State University Of Valley Acaraú (uva)', 'State University Valley Acarau', 'State University Of Valey Of Acaraú', 'State University Of The Acarau Valley', 'State University Of Acaraú Valey', 'State University Acaraú Valley']"
1465,127881008,Federal University from Paraíba State,,,['Federal University From Paraíba State']
1466,115802973,Neogennium Technologies,,,['Neogennium Technologies']
1467,124755767,Environmental Consultant,,,['Environmental Consultant']
1468,113727379,Santa Catarina State Health Department (SES/SC),,,"['Santa Catarina State Health Department (ses/sc)', 'Santa Catarina State Department Of Health', 'Santa Catarina State Department', 'Santa Catarina State']"
1469,107294863,National Soybean Research Center,,,"['National Soybean Research Center', 'Embrapa - National Soybean Center']"
1470,110240119,JBRJ,,,['Jbrj']
1471,60120641,FAE Centro Universitário,fae.edu,https://fae.edu/,['FAE Centro Universitário']
1472,117139798,University of Paraná Estate,,,['University of Paraná Estate']
1473,117139813,Proterra Foundation,,,[]
1474,124779611,Instituto Federal de Educação,,,"['Instituto Federal De Educação', 'Instituto Federal De Educacao']"
1475,109621365,Center for International Forestry Research,,,"['Center For International Forestry Research', 'Center For International Forestry Research (cifor)']"
1476,112982008,Fisheries and Food Institute,,,"['Fisheries And Food Institute', 'Fisheries And Foodinstitute']"
1477,116476587,Fazenda Mumbecas Flores Tropicais,,,['Fazenda Mumbecas Flores Tropicais']
1478,116476387,Secretaria Municipal de Educação de Caxias do Sul,,,['Secretaria Municipal de Educação de Caxias do Sul']
1479,116476406,Faculdade de Filosofia e Ciências Humanas de Goiatuba,,,[]
1480,60282882,CMPC,cmpc.com,https://www.cmpc.com/en/,[]
1481,116370312,Doutor da Celulose Nipo-Brasileira S.A.,,,['Doutor da Celulose Nipo-Brasileira S.A.']
1482,115791422,Instituto Capixaba de Pesquisa,,,"['Instituto Capixaba De Pesquisa', 'Instituto De Pesquisa']"
1483,114874351,Center for International Forestry Research,,,"['Center For International Forestry Research', 'Center For International Forestry Research (cifor)']"
1484,116308146,Agrocinco,,,[]
1485,60271972,"Instituto Federal de Educação, Ciência e Tecnologia do Tocantins (IFTO)",ifto.edu.br,http://www.ifto.edu.br/palmas,"['Instituto Federal de Educação, Ciência e Tecnologia do Tocantins (IFTO)', 'Federal Institute of Education, Science and Technology of Tocantins', 'Instituto Federal do Tocantins', 'Instituto Federal de Educação, Ciência e Tecnologia do Tocantins']"
1486,116308063,Nutroeste Rações Nutrição Animal LTDA,,,['Nutroeste Rações Nutrição Animal LTDA']
1487,116308537,Laboratório de Pesquisa em Organismos Aquáticos PUC-GO,,,"['Laboratório de Pesquisa em Organismos Aquáticos', 'Laboratório de Pesquisa em Organismos Aquáticos PUC-GO']"
1488,113801809,Ecology and Culture Study Group,,,['Ecology and Culture Study Group']
1489,60290330,IPÊ – Instituto de Pesquisas Ecológicas,ipe.org.br,https://ipe.org.br/en/,['IPÊ – Instituto de Pesquisas Ecológicas']
1490,116269322,Instituto Organização Consciência Ambiental (ORCA),,,['Instituto Organização Consciência Ambiental (ORCA)']
1491,116269309,National Center of Research and Bird Conservation (CEMAVE),,,['National Center Of Research And Bird Conservation (cemave)']
1492,106674021,Faculdade Prudente de Moraes,,,"['Faculdade Prudente de Moraes', 'Faculdade de Presidente Prudente']"
1493,101738169,U.P.A. Laboratório de Mirmecologia,,,"['Laboratório De Mirmecologia', 'U.p.a. Laboratório De Mirmecologia']"
1494,113692608,Centro de Estudos da Biodiversidade,,,['Centro De Estudos Da Biodiversidade']
1495,110211285,Instituto de Estudos Socioambientais do Sul da Bahia (IESB),,,[]
1496,112816008,Bicho do Mato Instituto de Pesquisa,,,[]
1497,100544184,Instituto Florestal de São Paulo,,,[]
1498,114699172,MAPA,,,"['Mapa', 'Mapas', 'Mapa/procafé']"
1499,60113474,Syngenta Proteção de Cultivos Ltda,syngenta.com.br,https://www.syngenta.com.br/,['Syngenta Proteção de Cultivos Ltda']
1500,116155599,Instituto de Pesquisas Científicas e Tecnológicas do Amapá (IEPA) Macapá,,,"['Instituto De Pesquisas Científicas E Tecnológicas Do Amapá - Iepa', 'Instituto De Pesquisas Científicas E Tecnológicas Do Amapá (iepa) Macapá']"
1501,114175886,Independent Researcher,,,['Independent Researcher']
1502,116154788,Jardim Botânico Plantarum,,,"['Jardim Botânico Plantarum', 'Jardim Botanico Plantarum']"
1503,100373646,Museu de Biologia Mello Leitão,,,"['Museu De Biologia Mello Leitão', 'Museu De Biologia Prof. Mello Leitão', 'Museu De Biologia Mello Leitao', 'Museu De Biologia Professor Mello Leitão', 'Museu De Biol. Prof. Mello Leitao', 'Museu De Biologia Professor Mello Leitão (mbml)', 'Museu De Biologia Prof. Mello Leitão (mbml)', 'Museu De Biologia Prof. Mello Leitao', 'Mus.biol.mello Leitao', 'Sociedade Dos Amigos Do Museu De Biologia Mello Leitão']"
1504,112584610,Bahia Specialty Cellulose/Copener Florestal Ltda.,,,"['Bahia Specialty Cellulose/copener Florestal Ltda.', 'Copener Florestal Ltda', 'Bahia Specialty Cellulose/copener Florestal Ltda', 'Bahia Speciality Cellulose/copener Florestal Ltda']"
1505,105994931,Fundação Pró Tamar,,,[]
1506,116142850,Centro Nacional de Conservação e Manejo de Tartarugas Marinhas,,,['Centro Nacional De Conservação E Manejo De Tartarugas Marinhas']
1507,116142799,Projeto TAMAR-ICMBio,,,['Projeto Tamar-icmbio']
1508,124537442,University of the State of Santa Catarina (UDESC),,,"['Universidade Estadual De Santa Catarina (udesc)', 'University Of The West Of Santa Catarina', 'University Of The State Of Santa Catarina (udesc)', 'University Of The Santa Catarina State', 'University Of State Of Santa Catarina. Udesc', 'University Of Santa Catarina State', 'University Of Santa Catarina (udesc)', 'State University Of Santa Catarina (udesc/ceo)']"
1509,105845468,UNIR,,,['Unir']
1510,116118901,Coordenação técnica de Ruminantes Poli-Nutri Nutrição Animal Vila Menk,,,['Coordenação Técnica De Ruminantes Poli-nutri Nutrição Animal Vila Menk']
1511,120288256,Marine Biotechnology Division,,,['Marine Biotechnology Division']
1512,116075241,Perkin-Elmer do Brasil,,,"['Perkinelmer', 'Perkin-elmer Do Brasil']"
1513,114416919,Instituto Federal do Mato Grosso do Sul (IFMS),,,[]
1514,60012286,Monsanto Company,,,['Monsanto Company']
1515,116068658,Dow AgroSciences Brasil,,,['Dow AgroSciences Brasil']
1516,100664893,UEPB,,,"['Uepb', 'Dm-uepb']"
1517,114713645,Coral-Sol Research,,,"['The Coral-Sol Research', 'Projeto Coral-Sol', 'Coral-Sol Research']"
1518,115538764,Federal Institute South Riograndense,,,"['Federal Institute South Riograndense', 'Federal Institute Riograndense South', 'Federal Inst. South Riograndense']"
1519,100683686,Universidade Regional Integrada,,,"['Universidade Regional Integrada', 'Universidade Regional Integrada (uri)', 'Universidade Regional', 'Universidad Regional Integrada Del']"
1520,113211444,Instituto de Pesquisas,,,[]
1521,112668536,Instituto Nacional do Semiárido,,,[]
1522,111405378,Instituto Federal Goiano-Câmpus Posse,,,['Instituto Federal Goiano-câmpus Posse']
1523,126182838,Goiano Federal Institute – Rio Verde Campus,,,[]
1524,116012825,Fundação Procafè,,,"['Fundação Procafè', 'Foundation Procafé']"
1525,112117875,Centro Universitário do Espírito Santo (UNESC),,,[]
1526,121242396,Vigilância Ambiental,,,['Vigilância Ambiental']
1527,115989831,Coamo,,,"['Coamo', 'COAMO']"
1528,112440512,PROOCEANO Serviço Oceanográfico,,,"['Prooceano Serviço Oceanográfico', 'Prooceano Serviço Oceanogràfico', 'Prooceano Servicxo Oceanográfico']"
1529,112650343,Instituto Biodiversidade Marinha,,,['Instituto Biodiversidade Marinha']
1530,115972894,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina (CEPAF/EPAGRI),,,['Empresa De Pesquisa Agropecuária E Extensão Rural De Santa Catarina (cepaf/epagri)']
1531,122297522,Centro de Pesquisa e Conservação da Biodiversidade do Nordeste,,,['Centro De Pesquisa E Conservação Da Biodiversidade Do Nordeste']
1532,112739638,Centro de Pesquisas do Cacau (CEPEC),,,"['Centro De Pesquisas Do Cacau (cepec)', 'Ceplac/centro De Pesquisas Do Cacau Cepec', 'Centro De Pesquisas Do Cacau - Herbário Cepec', 'Centro De Pesquisas Do Cacau (cepec)/ceplac', 'Centro De Pesquisa Do Cacau-cepec', 'Centro De Pesquisa Do Cacau (cepec) Ceplac']"
1533,119500193,Fundação Brasileira para o Desenvolvimento Sustentável,,,[]
1534,120056169,Conservation International do Brasil,,,"['Conservation International Do Brasil', 'Conservation International']"
1535,127286198,Instituto Florestal de SP,,,"['Instituto Florestal De Sp', 'Instituto Florestal']"
1536,113004173,Instituto Agronômico de Pernambuco,,,"['Instituto Agronômico De Pernambuco', 'Instituto Agronômico De Pernambuco (ipa)', 'Instituto Agronômico De Pernambuco/ipa', 'Instituto Agronômico De Pernambuco-ipa', 'Ipa- Instituto Agronômico De Pernambuco', 'Ipa - Instituto Agronômico De Pernambuco', 'Instituto Agronômico De Pernambuco – Ipa', 'Instituto Agronómico De Pernambuco (ipa)', 'Inst. Agronômico De Pernambuco']"
1537,115902612,Hatchery Department,,,['Hatchery Department']
1538,112855413,Centro de Citricultura Sylvio Moreira,,,"['Centro De Citricultura Sylvio Moreira', 'Centro De Citricultura Sylvio Moreira-apta']"
1539,115753315,Environmental Secretariat of Extrema,,,['Environmental Secretariat of Extrema']
1540,100451412,Instituto Rio Grandense do Arroz,,,"['Instituto Rio Grandense Do Arroz', 'Instituto Riograndense Do Arroz', 'Instituto Rio Grandense Do Arroz - Irga', 'Instituto Rio-grandense Do Arroz', 'Irga -estação Experimental Do Arroz. Instituto Rio Grandense Do Arroz', 'Instituto Rio Grandense Do Arroz-irga', 'Instituto Rio Grandense Do Arroz Irrigado']"
1541,127258524,Water and Climate Agency of the State of Pernambuco,,,['Water And Climate Agency Of The State Of Pernambuco']
1542,127259051,Technological Inst. of the State of Pernambuco - ITEP,,,['Technological Inst. Of The State Of Pernambuco - Itep']
1543,127258497,National Inst. of Amazonian Research - INPA,,,['National Inst. Of Amazonian Research - Inpa']
1544,112727474,Instituto de Manejo e Certificação Florestal e Agrícola,,,"['Instituto De Manejo E Certificação Florestal E Agrícola', 'Instituto De Manejo E Certificação Florestal E Agrícola - Imaflora', 'Instituto De Manejo E Certificação Florestal E Agrícola (imaflora)', 'Instituto De Manejo E Certificação Florestal E Agrícola – Imaflora', 'Instituto De Manejo E Certificação Florestal (imaflora)', 'Instituto De Manejo E Certificacao Florestal E Agrícola (imaflora)']"
1545,126696258,Instituto Biológico,,,['Instituto Biológico']
1546,100832579,Fisheries and Food Institute,,,"['Fisheries And Food Institute', 'Fisheries And Food Institute (fifo)', 'Fifo - Fisheries And Food Institute']"
1547,112795978,Federal Institute of São Paulo,,,[]
1548,60069373,EPAGRI - Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina S.A.,epagri.rct-sc.br,,['EPAGRI - Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina S.A.']
1549,127289024,Universidade Estado Do Rio de Janeiro,,,['Universidade Estado Do Rio De Janeiro']
1550,115031160,Centre for Management of Technology and Innovation,,,['Centre For Management Of Technology And Innovation']
1551,100779655,Instituto de Pesquisas e Estudos Florestais,,,"['Instituto De Pesquisas E Estudos Florestais', 'Instituto De Pesquisas E Estudos Florestais (ipef)', 'Inst. De Pesq. E Estudos Florestais', 'Ipef - Instituto De Pesquisas E Estudos Florestais', 'Instituto De Pesquisa E Estudos Florestais']"
1552,115014821,Laboratório MercoLab,,,"['Laboratório Mercolab', 'Mercolab Laboratórios Ltda', 'Mercolab Laboratórios', 'Mercolab Laboratories']"
1553,107742505,Ministério do Meio Ambiente,,,"['Ministério Do Meio Ambiente', 'Ministério Do Meio Ambiente (mma)', 'Analista Ambiental Do Ministério Do Meio Ambiente', 'Técnico Do Ministério Do Meio Ambiente', 'Ministério Do Meio Ambiente. Esplanada Dos Ministérios', 'Ministério Do Meio Ambiente E Da Amazonia Legal', 'Ministério Do Meio Ambiente - Mma', 'M.sc. Do Ministério Do Meio Ambiente']"
1554,118992472,Laboratório de Zoologia,,,['Laboratório De Zoologia']
1555,116452355,Service Inspection of Agricultural Products,,,['Service Inspection Of Agricultural Products']
1556,115392124,Agricultural Research and Rural Extension Company of Santa Catarina (CEPAF/EPAGRI),,,"['Agricultural Research And Rural Extension Company Of Santa Catarina (cepaf/epagri)', 'Research And Rural Extension Company Of Santa Catarina (cepaf/epagri)', 'Research And Rural Extension Company Of Santa Catarina']"
1557,115341418,Western Paraná State University - Postgraduation Program,,,['Western Paraná State University - Postgraduation Program']
1558,115259628,Faculdade de Tecnologia do Cariri,,,['Faculdade De Tecnologia Do Cariri']
1559,100491265,URCA,,,['URCA']
1560,125934684,IAA-PLANALSUCAR Institute of Sugar and Alcohol,,,['Iaa-planalsucar Institute Of Sugar And Alcohol']
1561,100885093,Laboratorio de Vertebrados,,,"['Departamento de Vertebrados', 'Laboratório de Vertebrados', 'Laboratorio de Vertebrados']"
1562,60271304,Instituto Federal do Norte de Minas Gerais,ifnmg.edu.br,https://www.ifnmg.edu.br/,"['Instituto Federal do Norte de Minas Gerais', 'Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais', 'Federal Institute of the North of Minas Gerais', 'Federal Institute of Education, Science and Technology of the North of Minas Gerais']"
1563,115418937,Genetic Fish Rise,,,['Genetic Fish Rise']
1564,60276808,Fundação do ABC,fuabc.org.br,https://fuabc.org.br/,['Fundação do ABC']
1565,116365930,Natura Innovation and Product Technology LTD,,,['Natura Innovation and Product Technology LTD']
1566,113363930,Institute of Education and Research,,,"['Institute Of Education And Research', 'Institute Of Education And Research Santa Casa', 'Education And Research Center', 'Institute Of Research And Education On Ageing', 'Institute Of Medical Education And Research', 'Institute Of Education And Research Of The Santa Casa', 'Inst. Of Res. And Education On Aging', 'Education And Research Institute (iep)']"
1567,107742850,Ezequiel Dias Foundation,,,[]
1568,107945781,Instituto de Ensino e Pesquisa da Santa Casa,,,[]
1569,109930924,FACIPLAC,,,"['Faciplac', 'School Of Medicine Faciplac']"
1570,60290086,Instituto de Neurociências e Comportamento,,,[]
1571,60025515,Centro Universitario Newton Paiva,newtonpaiva.br,http://www.newtonpaiva.br,"['Newton Paiva University Centre', 'Centro Universitario Newton Paiva']"
1572,115791495,Phytobios,,,['Phytobios']
1573,119174649,BMS,,,['BMS']
1574,119174481,ISPE,,,['ISPE']
1575,112604561,Salgado Oliveira University,,,"['Salgado Oliveira University', 'Universidade Salgado Oliveira', 'Univesidade Salgado De Oliveira', 'University Salgado De Oliveira - Universo', 'University Of Salgado De Oliveira']"
1576,107896721,University of Montes Claros,,,[]
1577,116405657,Neuroscience Laboratory of Exercise (LaNEx),,,['Neuroscience Laboratory of Exercise (LaNEx)']
1578,116405641,Fisioprime Clinic of Physiotherapy,,,"['Fisioprime Physiotherapy Clinic', 'Fisioprime Clinic of Physiotherapy']"
1579,108662740,Instituto Brasileiro de Medicina e Reabilitação,,,"['Instituto Brasileiro De Medicina E Reabilitação', 'Instituto Brasileiro De Medicina E Reabilitação (ibmr)', 'Instituto Brasileiro De Medicina De Reabilitação', 'Instituto Brasileiro De Medicina Reabilitação (ibmr)', 'Instituto Brasileiro De Medicina De Reabilitação Laureate Universities', 'Instituto Brasileiro De Medicina De Reabilitação (ibmr)', 'Instituto Brasileiro De Medicina Da Reabilitação', 'Centro Universitário Do Instituto Brasileiro De Medicina De Reabilitação']"
1580,116405258,Exercise Fisiology Laboratory of Brazilian Institute of Rehabilitation Medicine (LAFExI),,,['Exercise Physiology Laboratory Of Brazilian Institute Of Rehabilitation Medicine']
1581,116405384,Brazilian Institute of Medicine of Rehabilitation,,,[]
1582,124651510,Physical Education Department of President Antônio Carlos University,,,[]
1583,113320709,Instituto de Ensino e Pesquisa da Santa Casa de Belo Horizonte (IEP/SCBH),,,"['Instituto De Ensino E Pesquisa Da Santa Casa De Belo Horizonte (iep/scbh)', 'Instituto De Ensino E Pesquisa Da Santa Casa De Belo Horizonte', 'Ensino E Pesquisa Da Santa Casa De Belo Horizonte', 'Santa Casa De Belo Horizonte: Instituto De Ensino E Pesquisa', 'Santa Casa De Belo Horizonte Instituto De Ensino E Pesquisa', 'Núcleo De Pós-graduação E Pesquisa Da Santa Casa De Belo Horizonte', 'Instituto De Ensino E Pesquisa Da Santa Casa De Belo Horizonte - Iep/scbh']"
1584,101919991,Nectar Farmaceutica,,,"['Pharma Néctar', 'Nectar Pharmaceuticals', 'Nectar Farmaceutica']"
1585,116366412,Pharmanectar,,,['Pharmanectar']
1586,100401801,TECPAR,,,['Tecpar']
1587,115989980,Clinical analysis laboratory Hematology,,,"['Clinical analysis laboratory Hematology', 'Clinical Hematological Analysis Laboratory']"
1588,115403253,Hospital Encore,,,[]
1589,107302520,Hospital Bandeirantes,,,"['Hospital Bandeirantes', 'Bandeirantes Hospital', 'Hosp. Bandeirantes']"
1590,60069322,Hospital Santa Izabel,santacasaba.org.br,,['Hospital Santa Izabel']
1591,60059593,Hospital Santa Marcelina,santamarcelina.org,http://www.santamarcelina.org/,['Hospital Santa Marcelina']
1592,112602696,Hospital Cardiológico Costantini,,,"['Hospital Cardiológico Costantini', 'Hospital Cardiologico Costantini']"
1593,107853721,Instituto Boto Cinza,,,"['Projeto Boto Cinza', 'Instituto Boto Cinza', 'Projeto Boto-cinza', 'Instituto Boto-cinza']"
1594,115341210,MedInsight Decisions Health Care,,,['MedInsight Decisions Health Care']
1595,112445887,Boehringer Ingelheim do Brasil,,,"['Boehringer Ingelheim Do Brasil', 'Boehringer Ingelheim Animal Health Do Brasil Ltda', 'Boehringer Ingelheim Animal Health', 'Boehringer Ingelheim', 'Boehringer-ingelheim Animal Health Do Brasil', 'Boehringer Ingelheim Do Brasil Química E Farmacêutica', 'Boehringer Ingelheim Do Brasil Qf Ltd', 'Boehringer Ingelheim Brasil', 'Boehringer Ingelheim Animal Health Do Brasil']"
1596,101896999,Brazilian Institute of Medicine and Rehabilitation (IBMR),,,[]
1597,110148937,National Institute of Science and Technology in Nanobiopharmaceutics,,,[]
1598,115951798,Centro de Ciências Biológicas e da Saúde (CCBS),,,['Centro De Ciências Biológicas E Da Saúde (ccbs)']
1599,115971888,Laboratório de Genética de Microrganismos,,,['Laboratório De Genética De Microrganismos']
1600,107071858,University of Itajai Valley,,,[]
1601,60101673,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",,,"['Instituto Federal de Educação, Ciência e Tecnologia do Amazonas']"
1602,60038672,Galeno Research Unit,galenoresearch.com,http://www.galenoresearch.com/,['Galeno Research Unit']
1603,112876454,Instituto Federal do Sertão Pernambucano,,,[]
1604,121240214,Pesquisa e Extensão de Vitória/Multivix,,,"['Pesquisa E Extensão Sa-multivix', 'Pesquisa E Extensão De Vitória/multivix']"
1605,109546232,Hospital Universitário Edgard Santos,,,[]
1606,113083213,National Institute of Science and Technology in Tropical Diseases (INCT-DT),,,[]
1607,100920612,Faculty of Technology and Sciences of Bahia,,,"['Faculty Of Technology And Sciences Of Bahia', 'Faculty Of Technology And Sciences', 'School Medicine Of Faculty Of Technology And Sciences', 'Faculty Of Technology', 'Faculty Of Science And Technology', 'College Of Science And Technology In Salvador', 'College Of Science And Technology', 'Academy Of Science Of Bahia']"
1608,112881042,Instituto Nacional de Ciência e Tecnologia,,,[]
1609,107332575,Centro Hospitalar Unimed,,,[]
1610,60084128,Hospital Dona Helena,,,['Hospital Dona Helena']
1611,113643114,Hospital Veterinário,,,"['Hospital Escola Veterinário', 'Hospital Veterinário']"
1612,110109993,Hospital Universitário Maria Aparecida Pedrossian,,,[]
1613,118272521,Center of Innovation and Preclinical Studies,,,['Center of Innovation and Preclinical Studies']
1614,100355508,Hospital Universitário João de Barros Barreto,,,[]
1615,115879148,Universidade Luterana do Brazil (ULBRA),,,['Universidade Luterana Do Brazil (ulbra)']
1616,115893178,Universidade Estadual da Paraíba (UEPB),,,"['Universidade Estadual Da Paraíba (uepb)', 'Paraíba State University (uepb)']"
1617,117802949,Instituto Nacional de Ciência e Tecnologia (INCT/CNPq),,,['Instituto Nacional de Ciência e Tecnologia (INCT/CNPq)']
1618,113760506,Planitox - The Science-Based Toxicology Company - Campinas,,,"['Planitox-The Science-based Toxicology Company', 'Planitox - The Science-based Toxicology Company', 'Planitox - The Science-Based Toxicology Company - Campinas']"
1619,100854800,Universitary Hospital of Santa Maria,,,"['Universitary Hospital Of Santa Maria', 'Universitary Hospital Of Santa Maria (husm)']"
1620,113178008,Federal University of São João Del Rey,,,"['Federal University Of São João Del Rey', 'Federal University Of São João Del-rey', 'University Of São João Del-rei', 'University Of São João Del Rei', 'Univ. Of Sao Joao Del-rei (ufsj)', 'São João Del Rei Federal University', 'Federal University Of São João-del-rey']"
1621,111375718,Universidade do Oeste do Paraná (UNIOESTE). Cascavel,,,"['Universidade Estadual Oeste Do Paraná-unioeste', 'Universidade Estadual Oeste Do Paraná (unioeste)', 'Universidade Estadual Do Oeste Paraná (unioeste)', 'Universidade Estadual Do Oeste (unioeste) Do Paraná', 'Universidade Do Oeste Do Paraná (unioeste). Cascavel']"
1622,113214571,Federal University São João Del-Rei,,,[]
1623,113172885,Federal Rural University of Amazônia,,,"['Federal Rural University Of Amazônia', 'Federal Rural University Of Amazonia', 'University Federal Rural Of The Amazon', 'University Federal Rural Of Amazônia']"
1624,113760122,Discipline of Immunology,,,"['Discipline Of Immunology', 'Obstetric And Discipline Of Immunology']"
1625,60194534,Universidade Estadual de Roraima,uerr.edu.br,https://www.uerr.edu.br/,"['Universidade Estadual de Roraima', 'State University of Roraima']"
1626,115927132,Laboratório Fitoterápico de Picos (LAFIPI),,,['Laboratório Fitoterápico De Picos (lafipi)']
1627,127287425,Curso de Farmácia,,,['Curso De Farmácia']
1628,126364482,Instituto Federal de Educação,,,[]
1629,113018822,Instituto do Câncer do Estado de São Paulo,,,"['Instituto Do Câncer Do Estado De São Paulo', 'Instituto Do Cancer Do Estado De São Paulo', 'Oncology Center Instituto Do Cancer Do Estado De Sao Paulo', 'Instiuto Do Cancer Do Estado De São Paulo', 'Instituto Do Câncer Do Estado De São Paulo.', 'Instituto Do Câ Ncer Do Estado De Sã O Paulo', 'Instituto Do Cancer Do Estadode Sao Paulo', 'Instituto De Câncer Do Estado De São Paulo', 'Institute Of Cancer Do Estado De Sao Paulo', 'Coordenadora Do Instituto Do Sono De São Paulo']"
1630,109188172,National Institute for Translational Medicine,,,"['National Institute For Translational Medicine', 'National Institute For Translational Neuroscience', 'National Institutes For Translational Medicine', 'National Institute Of Science And Technology For Translational Medicine']"
1631,112646038,School of Pharmaceutical Sciences of Ribeirão Preto,,,"['School Of Pharmaceutical Sciences Of Ribeirão Preto', 'School Of Pharmaceutical Sciences Of Ribeirao Preto', 'Toxicology And Food Science Of The School Of Pharmaceutical Sciences Of Ribeirão Preto', 'School Of Pharmaceutical Sciences Of Ribeirão Preto–usp', 'School Of Pharmaceutical Sciences From Ribeirão Preto', 'School Of Pharmaceutical Sciences At Ribeirao Preto']"
1632,115861384,Instituto Estadual de Pesquisa do Amapá (IEPA),,,['Instituto Estadual de Pesquisa do Amapá (IEPA)']
1633,108087919,Criminalistics Institute of São Paulo,,,[]
1634,115748359,Faculdade da Saude e Ecologia,,,['Faculdade da Saude e Ecologia']
1635,112751938,Instituto Nacional de Ciência e Tecnologia de Biologia Estrutural e Bioimagem,,,"['Instituto Nacional De Ciência E Tecnologia De Biologia Estrutural E Bioimagem', 'Centro Nacional De Biologia Estrutural E Bioimagem', 'Instituto Nacional De Ciência E Tecnologia De Biologia Estrutural E Bioimagem (inct-inbeb)', 'Instituto Nacional De Ciencia E Tecnologia De Biologia Estrutural E Bioimagem', 'Centro Nacional De Biologia Estrutural E Bioimagem (cenabio)', 'Centro De Biologia Estrutural E Bioimagem']"
1636,101899071,Hospital Santa Luzia,,,"['Hospital Santa Luzia', 'Santa Luzia Hospital', 'Hospital Santa Luzia Rede D´or']"
1637,127261842,Laboratory of Anaesthesiology LIM 8,,,['Laboratory Of Anaesthesiology Lim 8']
1638,116794447,Laboratory for Cell Biology LIM 59,,,['Laboratory For Cell Biology Lim 59']
1639,112578069,Methodist University Center IPA,,,"['Methodist University Center Ipa', 'Ipa Methodist University Center', 'Methodist University - Ipa', 'Methodist University Ipa', 'Methodist University Center-ipa', 'Methodist University Center – Ipa', 'Methodist University Center - Ipa', 'Methodist University Center (ipa)', 'University Methodist Center Ipa', 'Methodist University Of South-ipa']"
1640,108768151,Instituto Nacional de Ciência e Tecnologia em Biologia Estrutural e Bioimagem,,,[]
1641,118340572,Instituto Nacional de Ciência e Tecnologia em Neurociência Translacional,,,['Instituto Nacional De Ciência E Tecnologia Em Neurociência Translacional']
1642,115624270,UNICENTRO - Universidade Estadual do Centro,,,['Unicentro - Universidade Estadual Do Centro']
