art_id,art_subtype,art_published_date,src_subject_area,src_subject_macro,src_percentile,ins_maint_id,ins_name,ins_category,ins_country,aut_id
2-s2.0-84952312433,Article,2015-12-30,Molecular Medicine,BIOC,21,15715,Universidade de São Paulo,Publica,Brazil,55548567600
2-s2.0-84952312433,Article,2015-12-30,Molecular Medicine,BIOC,21,15715,Universidade de São Paulo,Publica,Brazil,53463202900
2-s2.0-84952312433,Article,2015-12-30,Molecular Medicine,BIOC,21,15715,Universidade de São Paulo,Publica,Brazil,23099536900
2-s2.0-84952312433,Article,2015-12-30,Molecular Medicine,BIOC,21,15715,Universidade de São Paulo,Publica,Brazil,7102186288
2-s2.0-84952312433,Article,2015-12-30,Molecular Medicine,BIOC,21,15715,Universidade de São Paulo,Publica,Brazil,57205003808
2-s2.0-84952312433,Article,2015-12-30,Molecular Medicine,BIOC,21,15715,Universidade de São Paulo,Publica,Brazil,7102969701
2-s2.0-84952312347,Review,2015-12-30,Internal Medicine,MEDI,69,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,56572716700
2-s2.0-84952312347,Review,2015-12-30,Internal Medicine,MEDI,69,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,36125453800
2-s2.0-84952312347,Review,2015-12-30,Internal Medicine,MEDI,69,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,15520408600
2-s2.0-84952312347,Review,2015-12-30,Internal Medicine,MEDI,69,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,7801377189
2-s2.0-84952312347,Review,2015-12-30,Internal Medicine,MEDI,69,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,6602084824
2-s2.0-84952312347,Review,2015-12-30,"Endocrinology, Diabetes and Metabolism",MEDI,59,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,56572716700
2-s2.0-84952312347,Review,2015-12-30,"Endocrinology, Diabetes and Metabolism",MEDI,59,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,36125453800
2-s2.0-84952312347,Review,2015-12-30,"Endocrinology, Diabetes and Metabolism",MEDI,59,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,15520408600
2-s2.0-84952312347,Review,2015-12-30,"Endocrinology, Diabetes and Metabolism",MEDI,59,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,7801377189
2-s2.0-84952312347,Review,2015-12-30,"Endocrinology, Diabetes and Metabolism",MEDI,59,13482,Universidade Federal do Rio Grande do Sul,Publica,Brazil,6602084824
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57027455300
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6507276075
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,16339,Fundacao Oswaldo Cruz,Publica,Brazil,36118181500
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55653253600
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,16339,Fundacao Oswaldo Cruz,Publica,Brazil,36940943800
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6701542160
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,382,Universidade Estadual da Paraiba,Publica,Brazil,6507170486
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,15538,Universidade Federal de Pernambuco,Publica,Brazil,55941294000
2-s2.0-84952307028,Article,2015-12-30,Parasitology,IMMU,84,15538,Universidade Federal de Pernambuco,Publica,Brazil,7005981671
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,16339,Fundacao Oswaldo Cruz,Publica,Brazil,57027455300
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6507276075
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,16339,Fundacao Oswaldo Cruz,Publica,Brazil,36118181500
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,16339,Fundacao Oswaldo Cruz,Publica,Brazil,55653253600
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,16339,Fundacao Oswaldo Cruz,Publica,Brazil,36940943800
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,16339,Fundacao Oswaldo Cruz,Publica,Brazil,6701542160
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,382,Universidade Estadual da Paraiba,Publica,Brazil,6507170486
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,15538,Universidade Federal de Pernambuco,Publica,Brazil,55941294000
2-s2.0-84952307028,Article,2015-12-30,Infectious Diseases,MEDI,74,15538,Universidade Federal de Pernambuco,Publica,Brazil,7005981671
2-s2.0-84952304966,Article,2015-12-30,Parasitology,IMMU,84,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,35182963600
2-s2.0-84952304966,Article,2015-12-30,Parasitology,IMMU,84,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,36982166400
2-s2.0-84952304966,Article,2015-12-30,Parasitology,IMMU,84,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,57209069596
2-s2.0-84952304966,Article,2015-12-30,Parasitology,IMMU,84,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,57027217000
2-s2.0-84952304966,Article,2015-12-30,Parasitology,IMMU,84,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,57026833500
2-s2.0-84952304966,Article,2015-12-30,Parasitology,IMMU,84,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,7006756428
2-s2.0-84952304966,Article,2015-12-30,Parasitology,IMMU,84,15593,Universidade Federal de Santa Catarina,Publica,Brazil,35515685100
2-s2.0-84952304966,Article,2015-12-30,Infectious Diseases,MEDI,74,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,35182963600
2-s2.0-84952304966,Article,2015-12-30,Infectious Diseases,MEDI,74,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,36982166400
2-s2.0-84952304966,Article,2015-12-30,Infectious Diseases,MEDI,74,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,57209069596
2-s2.0-84952304966,Article,2015-12-30,Infectious Diseases,MEDI,74,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,57027217000
2-s2.0-84952304966,Article,2015-12-30,Infectious Diseases,MEDI,74,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,57026833500
2-s2.0-84952304966,Article,2015-12-30,Infectious Diseases,MEDI,74,15622,Universidade Estadual do Norte Fluminense,Publica,Brazil,7006756428
2-s2.0-84952304966,Article,2015-12-30,Infectious Diseases,MEDI,74,15593,Universidade Federal de Santa Catarina,Publica,Brazil,35515685100
2-s2.0-84951928974,Article,2015-12-30,Animal Science and Zoology,AGRI,87,300,Faculdade de Medicina de Marília,Publica,Brazil,8553778200
2-s2.0-84951928974,Article,2015-12-30,Animal Science and Zoology,AGRI,87,300,Faculdade de Medicina de Marília,Publica,Brazil,55316662400
2-s2.0-84951928974,Article,2015-12-30,Animal Science and Zoology,AGRI,87,300,Faculdade de Medicina de Marília,Publica,Brazil,6603115457
2-s2.0-84951928974,Article,2015-12-30,Animal Science and Zoology,AGRI,87,9144,Universidade Federal de São Paulo,Publica,Brazil,55251739100
2-s2.0-84951928974,Article,2015-12-30,Animal Science and Zoology,AGRI,87,9144,Universidade Federal de São Paulo,Publica,Brazil,57202108764
2-s2.0-84951928974,Article,2015-12-30,Parasitology,IMMU,67,300,Faculdade de Medicina de Marília,Publica,Brazil,8553778200
2-s2.0-84951928974,Article,2015-12-30,Parasitology,IMMU,67,300,Faculdade de Medicina de Marília,Publica,Brazil,55316662400
2-s2.0-84951928974,Article,2015-12-30,Parasitology,IMMU,67,300,Faculdade de Medicina de Marília,Publica,Brazil,6603115457
2-s2.0-84951928974,Article,2015-12-30,Parasitology,IMMU,67,9144,Universidade Federal de São Paulo,Publica,Brazil,55251739100
2-s2.0-84951928974,Article,2015-12-30,Parasitology,IMMU,67,9144,Universidade Federal de São Paulo,Publica,Brazil,57202108764
2-s2.0-84951928974,Article,2015-12-30,Infectious Diseases,MEDI,59,300,Faculdade de Medicina de Marília,Publica,Brazil,8553778200
2-s2.0-84951928974,Article,2015-12-30,Infectious Diseases,MEDI,59,300,Faculdade de Medicina de Marília,Publica,Brazil,55316662400
2-s2.0-84951928974,Article,2015-12-30,Infectious Diseases,MEDI,59,300,Faculdade de Medicina de Marília,Publica,Brazil,6603115457
2-s2.0-84951928974,Article,2015-12-30,Infectious Diseases,MEDI,59,9144,Universidade Federal de São Paulo,Publica,Brazil,55251739100
2-s2.0-84951928974,Article,2015-12-30,Infectious Diseases,MEDI,59,9144,Universidade Federal de São Paulo,Publica,Brazil,57202108764
2-s2.0-84951928974,Article,2015-12-30,Toxicology,PHAR,45,300,Faculdade de Medicina de Marília,Publica,Brazil,8553778200
2-s2.0-84951928974,Article,2015-12-30,Toxicology,PHAR,45,300,Faculdade de Medicina de Marília,Publica,Brazil,55316662400
2-s2.0-84951928974,Article,2015-12-30,Toxicology,PHAR,45,300,Faculdade de Medicina de Marília,Publica,Brazil,6603115457
2-s2.0-84951928974,Article,2015-12-30,Toxicology,PHAR,45,9144,Universidade Federal de São Paulo,Publica,Brazil,55251739100
2-s2.0-84951928974,Article,2015-12-30,Toxicology,PHAR,45,9144,Universidade Federal de São Paulo,Publica,Brazil,57202108764
2-s2.0-84929950492,Article,2015-12-30,Rehabilitation,MEDI,91,15538,Universidade Federal de Pernambuco,Publica,Brazil,55101308800
2-s2.0-84929950492,Article,2015-12-30,Rehabilitation,MEDI,91,15538,Universidade Federal de Pernambuco,Publica,Brazil,36553843500
2-s2.0-84929950492,Article,2015-12-30,Rehabilitation,MEDI,91,15538,Universidade Federal de Pernambuco,Publica,Brazil,56465996600
2-s2.0-84929950492,Article,2015-12-30,Rehabilitation,MEDI,91,15538,Universidade Federal de Pernambuco,Publica,Brazil,55935058900
2-s2.0-84929950492,Article,2015-12-30,Rehabilitation,MEDI,91,15538,Universidade Federal de Pernambuco,Publica,Brazil,7103256365
2-s2.0-84929950492,Article,2015-12-30,Oncology (nursing),NURS,84,15538,Universidade Federal de Pernambuco,Publica,Brazil,55101308800
2-s2.0-84929950492,Article,2015-12-30,Oncology (nursing),NURS,84,15538,Universidade Federal de Pernambuco,Publica,Brazil,36553843500
2-s2.0-84929950492,Article,2015-12-30,Oncology (nursing),NURS,84,15538,Universidade Federal de Pernambuco,Publica,Brazil,56465996600
2-s2.0-84929950492,Article,2015-12-30,Oncology (nursing),NURS,84,15538,Universidade Federal de Pernambuco,Publica,Brazil,55935058900
2-s2.0-84929950492,Article,2015-12-30,Oncology (nursing),NURS,84,15538,Universidade Federal de Pernambuco,Publica,Brazil,7103256365
2-s2.0-84929950492,Article,2015-12-30,Oncology,MEDI,66,15538,Universidade Federal de Pernambuco,Publica,Brazil,55101308800
2-s2.0-84929950492,Article,2015-12-30,Oncology,MEDI,66,15538,Universidade Federal de Pernambuco,Publica,Brazil,36553843500
2-s2.0-84929950492,Article,2015-12-30,Oncology,MEDI,66,15538,Universidade Federal de Pernambuco,Publica,Brazil,56465996600
2-s2.0-84929950492,Article,2015-12-30,Oncology,MEDI,66,15538,Universidade Federal de Pernambuco,Publica,Brazil,55935058900
2-s2.0-84929950492,Article,2015-12-30,Oncology,MEDI,66,15538,Universidade Federal de Pernambuco,Publica,Brazil,7103256365
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,57039183700
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,7004927842
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,35300477100
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,36562433200
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,37112928100
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,55918205800
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,55567415200
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,56878460000
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,55791592100
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15589,Universidade Federal Fluminense,Publica,Brazil,56878700000
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15536,Universidade Federal do Rio de Janeiro,Publica,Brazil,55881803100
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15536,Universidade Federal do Rio de Janeiro,Publica,Brazil,16204509900
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,15536,Universidade Federal do Rio de Janeiro,Publica,Brazil,26021671900
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,14054,Universidade Federal do Piauí,Publica,Brazil,23104699800
2-s2.0-84953328463,Article,2015-12-29,Neurology (clinical),MEDI,61,14054,Universidade Federal do Piauí,Publica,Brazil,8616109400
2-s2.0-84953308468,Article,2015-12-29,Neurology (clinical),MEDI,61,9144,Universidade Federal de São Paulo,Publica,Brazil,56891416000
2-s2.0-84953308468,Article,2015-12-29,Neurology (clinical),MEDI,61,9144,Universidade Federal de São Paulo,Publica,Brazil,6508141125
2-s2.0-84953308468,Article,2015-12-29,Neurology (clinical),MEDI,61,9144,Universidade Federal de São Paulo,Publica,Brazil,35550845300
2-s2.0-84953308468,Article,2015-12-29,Neurology (clinical),MEDI,61,199,Centro Universitário Augusto Motta (UNISUAM),Privada,Brazil,35300477100
2-s2.0-84952767495,Article,2015-12-29,Ophthalmology,MEDI,59,15715,Universidade de São Paulo,Publica,Brazil,40661983900
2-s2.0-84952767495,Article,2015-12-29,Ophthalmology,MEDI,59,15715,Universidade de São Paulo,Publica,Brazil,56566110100
2-s2.0-84952671186,Erratum,2015-12-29,Cultural Studies,SOCI,98,15590,Universidade Federal da Paraíba,Publica,Brazil,56958405500
2-s2.0-84952671186,Erratum,2015-12-29,Cultural Studies,SOCI,98,15590,Universidade Federal da Paraíba,Publica,Brazil,25936532200
2-s2.0-84952671186,Erratum,2015-12-29,Cultural Studies,SOCI,98,15590,Universidade Federal da Paraíba,Publica,Brazil,56641677900
2-s2.0-84952671186,Erratum,2015-12-29,Cultural Studies,SOCI,98,382,Universidade Estadual da Paraiba,Publica,Brazil,35608472400
2-s2.0-84952671186,Erratum,2015-12-29,Health (social science),SOCI,91,15590,Universidade Federal da Paraíba,Publica,Brazil,56958405500
2-s2.0-84952671186,Erratum,2015-12-29,Health (social science),SOCI,91,15590,Universidade Federal da Paraíba,Publica,Brazil,25936532200
2-s2.0-84952671186,Erratum,2015-12-29,Health (social science),SOCI,91,15590,Universidade Federal da Paraíba,Publica,Brazil,56641677900
2-s2.0-84952671186,Erratum,2015-12-29,Health (social science),SOCI,91,382,Universidade Estadual da Paraiba,Publica,Brazil,35608472400
2-s2.0-84952671186,Erratum,2015-12-29,Complementary and Alternative Medicine,MEDI,88,15590,Universidade Federal da Paraíba,Publica,Brazil,56958405500
2-s2.0-84952671186,Erratum,2015-12-29,Complementary and Alternative Medicine,MEDI,88,15590,Universidade Federal da Paraíba,Publica,Brazil,25936532200
2-s2.0-84952671186,Erratum,2015-12-29,Complementary and Alternative Medicine,MEDI,88,15590,Universidade Federal da Paraíba,Publica,Brazil,56641677900
2-s2.0-84952671186,Erratum,2015-12-29,Complementary and Alternative Medicine,MEDI,88,382,Universidade Estadual da Paraiba,Publica,Brazil,35608472400
2-s2.0-84952671186,Erratum,2015-12-29,Plant Science,AGRI,87,15590,Universidade Federal da Paraíba,Publica,Brazil,56958405500
2-s2.0-84952671186,Erratum,2015-12-29,Plant Science,AGRI,87,15590,Universidade Federal da Paraíba,Publica,Brazil,25936532200
2-s2.0-84952671186,Erratum,2015-12-29,Plant Science,AGRI,87,15590,Universidade Federal da Paraíba,Publica,Brazil,56641677900
2-s2.0-84952671186,Erratum,2015-12-29,Plant Science,AGRI,87,382,Universidade Estadual da Paraiba,Publica,Brazil,35608472400
2-s2.0-84920282668,Article,2015-12-29,"Public Health, Environmental and Occupational Health",MEDI,92,382,Universidade Estadual da Paraiba,Publica,Brazil,55002123000
2-s2.0-84920282668,Article,2015-12-29,"Public Health, Environmental and Occupational Health",MEDI,92,382,Universidade Estadual da Paraiba,Publica,Brazil,55181800800
2-s2.0-84920282668,Article,2015-12-29,"Public Health, Environmental and Occupational Health",MEDI,92,382,Universidade Estadual da Paraiba,Publica,Brazil,57204648353
2-s2.0-84920282668,Article,2015-12-29,"Public Health, Environmental and Occupational Health",MEDI,92,15590,Universidade Federal da Paraíba,Publica,Brazil,56467726500
2-s2.0-84920282668,Article,2015-12-29,"Public Health, Environmental and Occupational Health",MEDI,92,15590,Universidade Federal da Paraíba,Publica,Brazil,57212431431
2-s2.0-84920282668,Article,2015-12-29,"Public Health, Environmental and Occupational Health",MEDI,92,15515,Universidade Federal de Minas Gerais,Publica,Brazil,12753439800
2-s2.0-84920282668,Article,2015-12-29,"Public Health, Environmental and Occupational Health",MEDI,92,382,Universidade Estadual da Paraiba,Publica,Brazil,6507247138
2-s2.0-84920282668,Article,2015-12-29,"Health, Toxicology and Mutagenesis",ENVI,82,382,Universidade Estadual da Paraiba,Publica,Brazil,55002123000
2-s2.0-84920282668,Article,2015-12-29,"Health, Toxicology and Mutagenesis",ENVI,82,382,Universidade Estadual da Paraiba,Publica,Brazil,55181800800
2-s2.0-84920282668,Article,2015-12-29,"Health, Toxicology and Mutagenesis",ENVI,82,382,Universidade Estadual da Paraiba,Publica,Brazil,57204648353
2-s2.0-84920282668,Article,2015-12-29,"Health, Toxicology and Mutagenesis",ENVI,82,15590,Universidade Federal da Paraíba,Publica,Brazil,56467726500
2-s2.0-84920282668,Article,2015-12-29,"Health, Toxicology and Mutagenesis",ENVI,82,15590,Universidade Federal da Paraíba,Publica,Brazil,57212431431
2-s2.0-84920282668,Article,2015-12-29,"Health, Toxicology and Mutagenesis",ENVI,82,15515,Universidade Federal de Minas Gerais,Publica,Brazil,12753439800
2-s2.0-84920282668,Article,2015-12-29,"Health, Toxicology and Mutagenesis",ENVI,82,382,Universidade Estadual da Paraiba,Publica,Brazil,6507247138
2-s2.0-84920282668,Article,2015-12-29,Pollution,ENVI,79,382,Universidade Estadual da Paraiba,Publica,Brazil,55002123000
2-s2.0-84920282668,Article,2015-12-29,Pollution,ENVI,79,382,Universidade Estadual da Paraiba,Publica,Brazil,55181800800
2-s2.0-84920282668,Article,2015-12-29,Pollution,ENVI,79,382,Universidade Estadual da Paraiba,Publica,Brazil,57204648353
